department,bio_gdd_spring,hydric_precip_spring,stress_heat_days,stress_shock_days,risk_frost_april,risk_wet_harvest,risk_heavy_rain_july,bio_vernalization_days,bio_aridity_index,bio_compound_stress_days,datetime,year,log_time,pred_baseline,pred_anomaly,predicted_yield
Charente_Maritime,2150.2021,0.008653872,14,7,0,0.0017621004,0,50,0.00037072148,14,2022-01-01,2022,3.713572066704308,6.439204203439063,0.10421791453731291,6.543422117976376
Cher,2009.7656,0.012786339,12,5,5,0.004967555,0,57,0.00059176463,12,2022-01-01,2022,3.713572066704308,6.523449351219488,-0.005720273820900609,6.517729077398588
Correze,1772.6582,0.023147041,6,3,7,0.006575244,0,59,0.0011595553,6,2022-01-01,2022,3.713572066704308,5.149969648921896,0.3401817259231,5.490151374844996
Cote_d_Or,1869.7661,0.016924193,10,5,6,0.00829568,0,54,0.0008199835,10,2022-01-01,2022,3.713572066704308,5.7554906143951134,-0.03870229689274612,5.716788317502368
Cotes_d_Armor,1759.2385,0.0153875705,10,2,0,0.004989725,0,54,0.00073771994,10,2022-01-01,2022,3.713572066704308,7.111379933625503,0.006178955362622147,7.117558888988125
Creuse,1795.2651,0.01572331,8,4,6,0.0048383167,0,58,0.00077826175,8,2022-01-01,2022,3.713572066704308,5.537530831494496,0.13319100472605253,5.670721836220548
Deux_Sevres,2064.7634,0.008938256,12,7,2,0.0013447516,0,55,0.00040312234,12,2022-01-01,2022,3.713572066704308,6.362198409391741,0.09853968093047258,6.460738090322214
Dordogne,2198.6003,0.011557191,14,7,2,0.004024625,0,57,0.00050585635,14,2022-01-01,2022,3.713572066704308,4.844627291808836,-0.2710613936825481,4.573565898126287
Doubs,1738.6655,0.015659729,6,0,8,0.0049620103,0,51,0.0007929214,6,2022-01-01,2022,3.713572066704308,5.484270343781407,-0.06714477437741004,5.417125569403997
Drome,1872.7227,0.015493317,6,4,6,0.0030413521,0,57,0.00075710565,6,2022-01-01,2022,3.713572066704308,5.002878464351332,-0.1172976262689816,4.885580838082351
Essonne,2028.5347,0.0024078463,13,6,3,0.0011801051,0,56,0.00011045642,13,2022-01-01,2022,3.713572066704308,7.51771449810387,-0.18299962007361492,7.334714878030255
Eure,1882.3043,0.008182532,12,5,4,0.0028502145,0,58,0.0003939334,12,2022-01-01,2022,3.713572066704308,8.496543129919297,0.10262266842234752,8.599165798341645
Eure_et_Loir,1918.0386,0.01192147,12,5,5,0.0041830437,0,58,0.00056687265,12,2022-01-01,2022,3.713572066704308,8.361014937612897,0.17785529117303503,8.538870228785932
Finistere,1724.0348,0.006544878,8,1,0,0.0022729533,0,48,0.0003104256,8,2022-01-01,2022,3.713572066704308,7.189032310409825,0.013047928438141482,7.202080238847967
Gard,2151.823,0.00801775,13,6,1,0.001737708,0,59,0.00035586618,13,2022-01-01,2022,3.713572066704308,3.7160126298480116,0.05338724481270211,3.7693998746607136
Gers,2250.8281,0.010902126,16,6,0,0.0035122095,0,57,0.00046719788,16,2022-01-01,2022,3.713572066704308,5.233908834149694,-0.3489619074557876,4.884946926693906
Gironde,2251.0486,0.010291997,19,7,0,0.002990086,0,48,0.0004289531,19,2022-01-01,2022,3.713572066704308,5.142547411219536,0.08482964743439671,5.227377058653933
Haut_Rhin,1783.8561,0.0053335135,9,3,6,0.0017029028,0,49,0.0002664335,9,2022-01-01,2022,3.713572066704308,6.286791614015315,-0.10494092035795423,6.181850693657361
Haute_Garonne,2145.531,0.007444567,15,6,3,0.0040860367,0,59,0.00033071046,15,2022-01-01,2022,3.713572066704308,5.208492312832577,0.10641940822561612,5.314911721058193
Haute_Loire,1534.9814,0.009766119,6,0,11,0.0040819384,0,46,0.0005402071,6,2022-01-01,2022,3.713572066704308,5.083381978157432,-0.2825298039508144,4.800852174206617
Haute_Marne,1857.7013,0.012378583,10,5,6,0.005415108,0,54,0.00060172146,10,2022-01-01,2022,3.713572066704308,5.724620650525736,-0.02171542250064746,5.702905228025089
Haute_Saone,1913.4381,0.008632039,11,5,5,0.0034538042,0,54,0.00041194167,11,2022-01-01,2022,3.713572066704308,6.096858340604176,-0.07453285419220027,6.022325486411976
Haute_Savoie,1453.0599,0.005553774,5,0,13,0.0015477733,0,30,0.0003196843,5,2022-01-01,2022,3.713572066704308,6.44496446573556,0.01990600124929815,6.464870466984858
Haute_Vienne,1909.4702,0.013955842,9,5,6,0.002872613,0,59,0.0006655579,9,2022-01-01,2022,3.713572066704308,5.259540727122722,0.32929631423273326,5.588837041355456
Hautes_Alpes,811.3509,0.01228511,0,0,26,0.0021673732,0,0,0.0010461699,0,2022-01-01,2022,3.713572066704308,3.878912473913644,-0.06593282717024374,3.8129796467434005
Hautes_pyrenees,1527.6841,0.019935716,6,0,9,0.010848531,0,55,0.001097277,6,2022-01-01,2022,3.713572066704308,5.2925321527618685,-0.05713820256984675,5.235393950192022
Herault,2154.1892,0.011292798,13,5,0,0.002371109,0,59,0.00049428525,13,2022-01-01,2022,3.713572066704308,3.355793507943367,0.06257737655062681,3.418370884493994
Ille_et_Vilaine,1952.8055,0.008574533,11,6,3,0.0024652975,0,55,0.00040158242,11,2022-01-01,2022,3.713572066704308,7.1094941426747305,-0.06903323803792143,7.040460904636809
Indre,2048.978,0.012188482,13,6,3,0.0032253051,0,56,0.0005567107,13,2022-01-01,2022,3.713572066704308,6.781126752251268,-0.2244853472658719,6.556641404985396
Indre_et_Loire,2068.8215,0.00518749,13,6,3,0.0013709699,0,55,0.00023415587,13,2022-01-01,2022,3.713572066704308,6.86049315139909,-0.09012519399741649,6.770367957401673
Isere,1622.3059,0.013835263,6,0,11,0.0035432223,0,40,0.0007517556,6,2022-01-01,2022,3.713572066704308,5.563533585663737,-0.38085964850215254,5.182673937161584
Jura,1885.0098,0.018960182,10,4,8,0.0063123032,0,51,0.00091691484,10,2022-01-01,2022,3.713572066704308,6.08922452060409,0.010483892966378123,6.099708413570468
Landes,2285.0972,0.011527167,20,7,0,0.0034898901,0,47,0.00047973686,20,2022-01-01,2022,3.713572066704308,5.228553320779829,0.04179366012414492,5.270346980903974
Loir_et_Cher,2039.3048,0.005350413,12,6,2,0.0017916006,0,57,0.0002437466,12,2022-01-01,2022,3.713572066704308,7.309769005099871,-0.2847066662548308,7.02506233884504
Loire,1732.3567,0.0043954602,7,1,6,0.0020905198,0,54,0.0002240454,7,2022-01-01,2022,3.713572066704308,5.059722068648514,0.016522171868451473,5.076244240516965
Loire_Atlantique,2022.8129,0.007763909,12,7,3,0.0016990844,0,53,0.00035251226,12,2022-01-01,2022,3.713572066704308,6.649071166870303,0.04799643472150952,6.6970676015918125
Loiret,2029.1763,0.010838325,13,5,4,0.004697875,0,58,0.00049524545,13,2022-01-01,2022,3.713572066704308,7.4879851502591706,0.1785613005481903,7.666546450807361
Lot,2058.813,0.0077054794,12,6,4,0.0026031763,0,59,0.00035280376,12,2022-01-01,2022,3.713572066704308,4.731186881419647,0.39964623416514133,5.130833115584788
Lot_et_Garonne,2302.186,0.00504397,22,8,1,0.0021641613,0,55,0.00021341284,22,2022-01-01,2022,3.713572066704308,5.412764289211464,-0.10207632807311107,5.310687961138353
Lozere,1543.3713,0.012684225,6,0,10,0.0032256793,0,49,0.0006976809,6,2022-01-01,2022,3.713572066704308,4.5360816973136355,-0.22537387322675312,4.310707824086882
Maine_et_Loire,2046.1559,0.013467828,13,8,3,0.002872841,0,55,0.00061301736,13,2022-01-01,2022,3.713572066704308,6.995773317178647,0.06866091843666292,7.06443423561531
Manche,1786.2084,0.0084565,9,3,0,0.0029829133,0,56,0.00040306215,9,2022-01-01,2022,3.713572066704308,6.491299291637199,-0.11060158039105576,6.380697711246143
Marne,1969.7188,0.013306887,12,5,5,0.008331272,0,57,0.0006256424,12,2022-01-01,2022,3.713572066704308,7.195743756836097,-0.016394909126725636,7.179348847709371
Mayenne,1923.0171,0.0062558097,11,6,4,0.0016859177,0,57,0.00029651707,11,2022-01-01,2022,3.713572066704308,7.537406248211118,-0.14169919537726228,7.395707052833856
Meurthe_et_Moselle,1872.2405,0.0098562995,10,5,6,0.0038375503,0,51,0.00047812704,10,2022-01-01,2022,3.713572066704308,5.957364556656109,-0.2767659576231177,5.680598599032991
Meuse,1869.0079,0.012998463,10,5,5,0.006205699,0,55,0.0006304538,10,2022-01-01,2022,3.713572066704308,6.073489739218953,0.1261334228927057,6.199623162111659
Morbihan,1898.4856,0.005434347,11,3,0,0.001734684,0,50,0.00025012813,11,2022-01-01,2022,3.713572066704308,6.99596866487166,-0.08114298646306496,6.9148256784085955
Moselle,1881.8901,0.009319353,12,5,5,0.003426087,0,51,0.00045079345,12,2022-01-01,2022,3.713572066704308,5.962753494447683,-0.1890706333771847,5.773682861070498
Nievre,1940.1295,0.010621889,12,5,5,0.0048479172,0,56,0.0005028874,12,2022-01-01,2022,3.713572066704308,6.386990054878213,0.025795346975188396,6.412785401853402
Nord,1857.0598,0.010143345,11,6,4,0.002852743,0,59,0.00049347494,11,2022-01-01,2022,3.713572066704308,7.975961933346457,0.40703535391885554,8.382997287265312
Oise,1945.0181,0.012959846,13,5,3,0.005179437,0,58,0.0006135795,13,2022-01-01,2022,3.713572066704308,8.121340515244404,-0.009615132462834389,8.11172538278157
Orne,1804.8605,0.010851245,10,5,4,0.0035802454,0,57,0.0005357249,10,2022-01-01,2022,3.713572066704308,7.64704711065128,-0.1455702098332634,7.501476900818016
Pas_de_Calais,1849.8871,0.006688422,11,7,3,0.0019694213,0,59,0.00032504924,11,2022-01-01,2022,3.713572066704308,8.229382208153272,0.22742735517380766,8.456809563327079
Puy_de_Dome,1677.3141,0.009924023,7,0,8,0.0042522787,0,53,0.0005176311,7,2022-01-01,2022,3.713572066704308,5.931196595190418,-0.3256891265136426,5.605507468676775
Pyrenees_Atlantiques,1923.7417,0.009255723,8,3,7,0.0053724917,0,58,0.00044097373,8,2022-01-01,2022,3.713572066704308,5.077314986508689,0.18592413995728585,5.263239126465975
Pyrenees_Orientales,2022.0701,0.005773875,11,3,0,0.001813466,0,59,0.0002570943,11,2022-01-01,2022,3.713572066704308,2.935665061004146,-0.06294892056812235,2.8727161404360237
Rhone,2004.0256,0.009208579,11,5,7,0.0045363964,0,57,0.0004293501,11,2022-01-01,2022,3.713572066704308,5.563970378940876,-0.1548899631942429,5.409080415746633
Saone_et_Loire,1957.1816,0.014716994,11,5,5,0.006761838,0,55,0.0006966384,11,2022-01-01,2022,3.713572066704308,6.141710908032778,0.04486826295580612,6.186579170988583
Sarthe,1984.2985,0.011478346,12,6,4,0.0031891372,0,58,0.0005329356,12,2022-01-01,2022,3.713572066704308,6.900789379302011,0.07977808268448106,6.9805674619864915
Savoie,1052.2627,0.018508479,0,0,20,0.005000867,0,5,0.0013221496,0,2022-01-01,2022,3.713572066704308,5.812636245942869,-0.03939597804657664,5.773240267896292
Seine_Maritime,1783.6837,0.0075065484,11,4,2,0.0028045299,0,57,0.0003634239,11,2022-01-01,2022,3.713572066704308,7.6622258768643645,-0.1849103151829613,7.4773155616814035
Seine_et_Marne,1990.4269,0.0026843164,13,5,4,0.0014462079,0,56,0.00012479682,13,2022-01-01,2022,3.713572066704308,7.39848018766097,-0.19405755571919636,7.204422631941773
Somme,1803.4703,0.006692693,10,4,2,0.0025720648,0,58,0.000322372,10,2022-01-01,2022,3.713572066704308,8.34974970074832,-0.03596387819863488,8.313785822549686
Tarn,1963.7817,0.01023872,8,3,5,0.0022502558,0,59,0.0004774759,8,2022-01-01,2022,3.713572066704308,5.048360949176508,0.4724146444495971,5.520775593626105
Tarn_et_Garonne,2232.3767,0.005371387,18,6,5,0.002345112,0,59,0.00023372045,18,2022-01-01,2022,3.713572066704308,4.3375364612293845,0.3587742175575325,4.696310678786917
Territoire_de_Belfort,1797.6588,0.0054667923,10,4,6,0.0019411301,0,50,0.0002708307,10,2022-01-01,2022,3.713572066704308,5.899966882355107,-0.06711752986935188,5.832849352485756
Var,2097.0237,0.013090894,9,4,0,0.0015383172,0,59,0.0005597659,9,2022-01-01,2022,3.713572066704308,3.5462512649506612,0.11944295045254712,3.6656942154032084
Vaucluse,2216.9038,0.005789189,19,6,1,0.0009653905,0,59,0.00025154377,19,2022-01-01,2022,3.713572066704308,3.6591377064607986,0.048346438797028796,3.7074841452578275
Vendee,2016.6521,0.005527466,12,7,2,0.000795133,0,54,0.0002497652,12,2022-01-01,2022,3.713572066704308,6.4068577623708665,0.027422658057026043,6.434280420427893
Vienne,2059.3499,0.008736015,12,6,2,0.0017379544,0,56,0.00039611896,12,2022-01-01,2022,3.713572066704308,6.253195559854013,-0.1487773833692667,6.104418176484746
Vosges,1789.3328,0.013935519,9,3,5,0.0047162212,0,51,0.00069025205,9,2022-01-01,2022,3.713572066704308,5.719263647294283,0.003461286111237348,5.72272493340552
Yonne,1968.6565,0.016125025,10,5,5,0.0085848,0,59,0.0007525389,10,2022-01-01,2022,3.713572066704308,6.6485005171816125,0.4283139011515067,7.076814418333119
Yvelines,1969.8381,0.0029621557,12,6,3,0.0011417514,0,58,0.00013798395,12,2022-01-01,2022,3.713572066704308,7.651760119228792,-0.09255583083573844,7.559204288393053
Ain,1933.1396,0.008843736,14,0,0,0.0014405374,0,47,0.00041776506,14,2023-01-01,2023,3.7376696182833684,6.250418544484579,-0.05213513230401866,6.198283412180561
Aisne,1900.1396,0.011464132,15,2,3,0.00052426645,0,49,0.00054351264,15,2023-01-01,2023,3.7376696182833684,7.626385627282538,-0.051500837490992254,7.574884789791546
Allier,1905.6332,0.009997032,15,0,0,0.00081009883,0,52,0.00048165143,15,2023-01-01,2023,3.7376696182833684,5.627157795202326,0.061065319696391465,5.688223114898717
Alpes_Maritimes,1435.1357,0.016895091,0,0,7,0.005473739,0,33,0.00094707473,0,2023-01-01,2023,3.7376696182833684,3.344749685188834,-0.08390070345701471,3.260848981731819
Alpes_de_Haute_Provence,1404.0591,0.01400309,0,0,12,0.002365508,0,26,0.0008300054,0,2023-01-01,2023,3.7376696182833684,3.8947192353309994,-0.23859105947552384,3.656128175855476
Ardeche,1673.1475,0.017041601,1,0,1,0.0018514323,0,53,0.0008880517,1,2023-01-01,2023,3.7376696182833684,3.376281745166148,0.06847170726455432,3.444753452430702
Ardennes,1850.0184,0.008736921,14,1,4,0.00032861612,0,51,0.0004202066,14,2023-01-01,2023,3.7376696182833684,7.1495596985259064,-0.031070753954222756,7.118488944571684
Ariege,1350.162,0.021972593,0,0,9,0.00473024,0,37,0.0013134162,0,2023-01-01,2023,3.7376696182833684,4.769338146096736,0.04251293165374321,4.811851077750479
Aube,2019.624,0.0052907844,18,4,0,0.00029647525,0,47,0.00024163174,18,2023-01-01,2023,3.7376696182833684,7.068786312957585,0.11793999385704362,7.186726306814629
Aude,2107.9946,0.011412566,20,1,0,0.0015780352,0,48,0.00050043256,20,2023-01-01,2023,3.7376696182833684,5.0665849077025005,0.09063664533484055,5.157221553037341
Aveyron,1768.9199,0.024961978,11,0,0,0.0037823038,0,55,0.0012458185,11,2023-01-01,2023,3.7376696182833684,4.898585508914068,0.0722013857733332,4.970786894687401
Bas_Rhin,1964.0978,0.0061230008,12,0,0,0.0009227211,0,45,0.0002852785,12,2023-01-01,2023,3.7376696182833684,6.357383138964302,-0.03770416184350068,6.319678977120801
Bouches_du_Rhone,2346.844,0.006791736,26,4,0,0.00022232135,0,47,0.0002767052,26,2023-01-01,2023,3.7376696182833684,3.2503402297595922,0.0310342542188671,3.2813744839784595
Calvados,1749.2063,0.00985725,10,0,1,0.0015007519,0,53,0.00047105795,10,2023-01-01,2023,3.7376696182833684,7.120924825756185,0.1218762838719704,7.2428011096281555
Cantal,1459.575,0.023354083,0,0,3,0.003079503,0,47,0.0013138377,0,2023-01-01,2023,3.7376696182833684,5.323948386952665,-0.10729232681559837,5.216656060137066
Charente,2045.4861,0.008598368,16,8,0,0.0008911542,0,49,0.00038737955,16,2023-01-01,2023,3.7376696182833684,5.608120559262818,0.2159818532648549,5.824102412527672
Charente_Maritime,2039.2097,0.014516174,16,5,0,0.0011156755,0,42,0.00063197024,16,2023-01-01,2023,3.7376696182833684,6.343711062474929,0.26681112381900746,6.610522186293936
Cher,1978.1731,0.01424074,17,1,0,0.0011031901,0,50,0.0006626684,17,2023-01-01,2023,3.7376696182833684,6.231076304573314,0.044597741025061866,6.275674045598376
Correze,1698.4332,0.02781341,10,0,0,0.0034983775,0,54,0.0014136912,10,2023-01-01,2023,3.7376696182833684,4.918894449578223,0.05480589744836717,4.973700347026591
Cote_d_Or,1897.8357,0.013127746,14,1,0,0.0013909403,0,50,0.00062643085,14,2023-01-01,2023,3.7376696182833684,5.951094690446767,-0.0039047059652826664,5.947189984481484
Cotes_d_Armor,1697.0294,0.027096586,8,0,0,0.0046079503,0,51,0.0013030253,8,2023-01-01,2023,3.7376696182833684,6.7562511116052395,0.11051617223386966,6.866767283839109
Creuse,1768.5115,0.01568435,10,0,0,0.0014134641,0,53,0.0007807332,10,2023-01-01,2023,3.7376696182833684,5.492025854153253,0.12210718098555226,5.6141330351388055
Deux_Sevres,1977.9044,0.014088425,16,7,0,0.0010396092,0,47,0.00064415205,16,2023-01-01,2023,3.7376696182833684,6.027718395417464,0.12264965496791956,6.150368050385384
Dordogne,2094.3284,0.017229324,19,9,0,0.0024638765,0,51,0.0007672314,19,2023-01-01,2023,3.7376696182833684,4.886155259223454,0.18271920001293745,5.068874459236391
Doubs,1754.6954,0.012323881,4,0,0,0.002113144,0,42,0.00061520026,4,2023-01-01,2023,3.7376696182833684,5.51534583057661,-0.019192579119424832,5.496153251457185
Drome,1862.206,0.01820871,7,0,0,0.0020824915,0,45,0.000890448,7,2023-01-01,2023,3.7376696182833684,5.085092148091717,0.05748085251911906,5.142573000610836
Essonne,2009.8545,0.0027946255,17,7,0,0.00041212633,0,47,0.00012708495,17,2023-01-01,2023,3.7376696182833684,7.130121911406924,0.16909797137404087,7.299219882780965
Eure,1843.9193,0.013025509,14,3,2,0.0034011588,0,49,0.0006244371,14,2023-01-01,2023,3.7376696182833684,7.8352253457870065,-0.23818558474704646,7.59703976103996
Eure_et_Loir,1888.0353,0.015209044,14,3,0,0.0034767357,0,48,0.0007195909,14,2023-01-01,2023,3.7376696182833684,7.435772790987605,-0.09479696249785143,7.3409758284897535
Finistere,1673.3585,0.010734497,7,0,0,0.0012255162,0,44,0.0005099771,7,2023-01-01,2023,3.7376696182833684,6.5716124613154205,0.10211517258114673,6.673727633896568
Gard,2117.2937,0.009402986,22,1,0,0.0009827443,0,55,0.0004209797,22,2023-01-01,2023,3.7376696182833684,3.8543109806428157,0.11082831124604363,3.9651392918888595
Gers,2205.66,0.010908557,22,12,0,0.0026605076,0,48,0.000470853,22,2023-01-01,2023,3.7376696182833684,4.951387208023691,0.11086327556073027,5.062250483584421
Gironde,2107.6165,0.017998911,16,7,0,0.0023139706,0,39,0.00076829887,16,2023-01-01,2023,3.7376696182833684,5.034013976868632,0.21212511077142668,5.246139087640059
Haut_Rhin,1825.6571,0.0049787844,4,0,0,0.0009572081,0,42,0.00024355497,4,2023-01-01,2023,3.7376696182833684,6.462772867138818,-0.04983711051792738,6.41293575662089
Haute_Garonne,2098.993,0.008573347,16,7,0,0.0015614735,0,50,0.00038497304,16,2023-01-01,2023,3.7376696182833684,5.046407281320218,0.20209030094698155,5.248497582267199
Haute_Loire,1488.6548,0.012123304,0,0,2,0.0011950238,0,46,0.00068062276,0,2023-01-01,2023,3.7376696182833684,4.832384528720061,-0.08011323764752776,4.7522712910725335
Haute_Marne,1908.8483,0.010479693,14,1,1,0.0009494437,0,47,0.00049654697,14,2023-01-01,2023,3.7376696182833684,5.930264552371238,0.0438944725642036,5.9741590249354415
Haute_Saone,1968.5795,0.0066352193,14,0,0,0.0008061444,0,47,0.00030866006,14,2023-01-01,2023,3.7376696182833684,6.363412854925085,-0.13798402937315288,6.225428825551932
Haute_Savoie,1421.2913,0.006636214,0,0,2,0.0010514681,0,35,0.0003775846,0,2023-01-01,2023,3.7376696182833684,6.157895559678357,-0.12264107802664875,6.035254481651708
Haute_Vienne,1843.7126,0.017686691,14,0,0,0.0018490527,0,55,0.0008523437,14,2023-01-01,2023,3.7376696182833684,4.999999998481699,0.14948574116427735,5.149485739645976
Hautes_Alpes,726.818,0.017442867,0,0,24,0.0042147865,0,7,0.0014768485,0,2023-01-01,2023,3.7376696182833684,4.548025161905176,-0.07989143520783479,4.468133726697341
Hautes_pyrenees,1468.0597,0.022381337,4,0,2,0.0035009994,0,47,0.0012549572,4,2023-01-01,2023,3.7376696182833684,5.437900472104074,-0.016836982017188338,5.421063490086886
Herault,2105.036,0.0152262105,21,2,0,0.0025672507,0,54,0.00067102147,21,2023-01-01,2023,3.7376696182833684,3.563262594678451,0.13000394463173545,3.6932665393101862
Ille_et_Vilaine,1869.5282,0.014306651,13,3,0,0.0023925388,0,48,0.00067273347,13,2023-01-01,2023,3.7376696182833684,6.671670426267081,-0.047586191446742566,6.624084234820338
Indre,1999.5396,0.014931551,17,3,0,0.0011822516,0,49,0.0006886538,17,2023-01-01,2023,3.7376696182833684,6.332346823288565,0.10959109264887927,6.441937915937444
Indre_et_Loire,2004.3523,0.007980561,16,6,0,0.00081164646,0,46,0.00036510415,16,2023-01-01,2023,3.7376696182833684,6.232848608125943,-0.0043117322297809395,6.228536875896162
Isere,1583.6976,0.015883822,0,0,3,0.0019768304,0,37,0.0008598533,0,2023-01-01,2023,3.7376696182833684,5.540140929550837,-0.05761896996574085,5.482521959585096
Jura,1896.5063,0.014274763,14,0,0,0.0021280735,0,47,0.00068255485,14,2023-01-01,2023,3.7376696182833684,5.948734889783426,-0.023605559556567065,5.925129330226858
Landes,2187.5166,0.016059449,19,7,0,0.0032949564,0,37,0.0006811534,19,2023-01-01,2023,3.7376696182833684,5.209872418756022,0.12679492408240503,5.336667342838426
Loir_et_Cher,1983.902,0.0075942054,17,4,0,0.00083388074,0,48,0.00034953584,17,2023-01-01,2023,3.7376696182833684,6.9271337492363125,-0.06434212352484778,6.8627916257114645
Loire,1696.08,0.004549064,5,0,0,0.00040432674,0,50,0.00023410497,5,2023-01-01,2023,3.7376696182833684,5.13866496840464,0.024300851131910776,5.162965819536551
Loire_Atlantique,1936.6895,0.013798264,14,6,0,0.0012186645,0,45,0.0006312445,14,2023-01-01,2023,3.7376696182833684,5.753018996996499,0.09844455378373984,5.851463550780238
Loiret,1997.2975,0.013694083,16,4,0,0.0013571159,0,49,0.00062741473,16,2023-01-01,2023,3.7376696182833684,6.781104448615332,0.06932801841862073,6.8504324670339525
Lot,1986.4624,0.010837615,16,4,0,0.0017711085,0,54,0.000501536,16,2023-01-01,2023,3.7376696182833684,4.762030430901935,0.06783504330087832,4.829865474202813
Lot_et_Garonne,2196.685,0.007269053,19,10,0,0.0012658215,0,47,0.0003128932,19,2023-01-01,2023,3.7376696182833684,5.551840949461362,0.1015179912973482,5.653358940758711
Lozere,1500.775,0.015040914,0,0,3,0.0023695757,0,47,0.0008363158,0,2023-01-01,2023,3.7376696182833684,3.309881711442655,-0.15815220631517582,3.151729505127479
Maine_et_Loire,1970.7775,0.022605812,15,6,0,0.0014860554,0,48,0.0010401823,15,2023-01-01,2023,3.7376696182833684,5.76986659061578,0.13502701395196517,5.904893604567745
Manche,1731.0837,0.016123202,9,0,0,0.0020608862,0,53,0.0007726679,9,2023-01-01,2023,3.7376696182833684,5.947803465130802,0.12786687028662697,6.075670335417429
Marne,1985.6132,0.013687191,16,5,1,0.0008505237,0,48,0.00063165353,16,2023-01-01,2023,3.7376696182833684,7.4669322949279895,-0.009954204184979226,7.45697809074301
Mayenne,1867.5032,0.009389232,13,2,0,0.0009839318,0,49,0.00044478878,13,2023-01-01,2023,3.7376696182833684,6.108151351651725,0.010037499541976736,6.118188851193701
Meurthe_et_Moselle,1947.3237,0.007904365,16,2,2,0.0006745331,0,45,0.00037079485,16,2023-01-01,2023,3.7376696182833684,6.402935690359716,-0.12995346683291353,6.272982223526803
Meuse,1912.179,0.013521129,16,1,2,0.0006867254,0,49,0.00063945603,16,2023-01-01,2023,3.7376696182833684,6.63215402672833,-0.1341171071653387,6.498036919562991
Morbihan,1830.5554,0.008646364,11,2,0,0.0011111379,0,44,0.00039744805,11,2023-01-01,2023,3.7376696182833684,6.895360837218025,0.03669227353083738,6.932053110748862
Moselle,1955.6699,0.008422754,13,1,3,0.0007153359,0,45,0.0003946529,13,2023-01-01,2023,3.7376696182833684,6.661715389178957,-0.08745380992307786,6.574261579255879
Nievre,1917.6278,0.009905854,16,0,0,0.00091568765,0,51,0.0004708045,16,2023-01-01,2023,3.7376696182833684,6.083363128603032,0.12604207298391656,6.209405201586948
Nord,1814.7346,0.020037679,10,2,4,0.00092329533,0,50,0.00096966134,10,2023-01-01,2023,3.7376696182833684,7.916965564751481,0.21447228712057642,8.131437851872057
Oise,1919.5103,0.017266477,15,3,2,0.0021621592,0,48,0.000812183,15,2023-01-01,2023,3.7376696182833684,7.810990312367177,-0.11155082982606834,7.699439482541108
Orne,1767.886,0.01570902,11,0,0,0.0029039078,0,51,0.0007716155,11,2023-01-01,2023,3.7376696182833684,7.156379952200302,-0.0057090092591598664,7.150670942941142
Pas_de_Calais,1805.5063,0.013208334,10,2,4,0.00048329818,0,50,0.00064076734,10,2023-01-01,2023,3.7376696182833684,8.117715209376877,0.09827403210301333,8.21598924147989
Puy_de_Dome,1632.7488,0.010205356,4,0,0,0.001015583,0,49,0.00053923344,4,2023-01-01,2023,3.7376696182833684,5.911940146991798,0.09032268366031956,6.002262830652118
Pyrenees_Atlantiques,1879.6489,0.01174608,12,2,0,0.0018544677,0,46,0.0005625203,12,2023-01-01,2023,3.7376696182833684,5.527055998590208,0.015827855662097923,5.542883854252306
Pyrenees_Orientales,2002.4562,0.007474068,15,0,0,0.0015197383,0,50,0.00033459815,15,2023-01-01,2023,3.7376696182833684,2.896667025789169,-0.20024537259887537,2.6964216531902934
Rhone,1988.6543,0.0087412065,19,0,0,0.0006925728,0,51,0.00040810186,19,2023-01-01,2023,3.7376696182833684,5.668362054467054,0.06147462279912971,5.729836677266184
Saone_et_Loire,1966.2515,0.011288465,16,1,0,0.0010123176,0,49,0.00053245627,16,2023-01-01,2023,3.7376696182833684,6.423714775131032,0.10971258419575454,6.533427359326787
Sarthe,1938.4858,0.016148804,14,4,0,0.0019817604,0,51,0.00075320806,14,2023-01-01,2023,3.7376696182833684,6.255778417292716,0.11362474192945608,6.3694031592221725
Savoie,995.244,0.025166916,0,0,20,0.0035199872,0,14,0.0017832337,0,2023-01-01,2023,3.7376696182833684,6.00804230939473,0.11232653572234237,6.120368845117072
Seine_Maritime,1746.8862,0.014846187,9,0,2,0.0030978322,0,51,0.0007172332,9,2023-01-01,2023,3.7376696182833684,7.886262392724033,-0.05629603716613623,7.829966355557897
Seine_et_Marne,1985.3048,0.0029784439,16,7,0,0.00030370808,0,47,0.00013664663,16,2023-01-01,2023,3.7376696182833684,7.239339327464731,0.13928724565960543,7.378626573124336
Somme,1774.3408,0.013196245,9,1,2,0.0008611671,0,54,0.00063374283,9,2023-01-01,2023,3.7376696182833684,8.21733877671701,0.07053453196073169,8.287873308677742
Tarn,1913.6838,0.013089167,14,0,0,0.0035438244,0,55,0.0006149606,14,2023-01-01,2023,3.7376696182833684,5.040272329822051,-0.07951245555772188,4.96075987426433
Tarn_et_Garonne,2141.9634,0.008017045,19,10,0,0.0016305741,0,51,0.00035394612,19,2023-01-01,2023,3.7376696182833684,4.239858909512699,0.1835065732935021,4.423365482806201
Territoire_de_Belfort,1845.2426,0.00464695,8,0,0,0.00075509876,0,42,0.00022519953,8,2023-01-01,2023,3.7376696182833684,6.2603839074783565,-0.047820578233333876,6.212563329245023
